Date&Time,Temperature(C),Huminity(%),,,,,
2022/7/18 19:57,29.7,44.5,,,,,
2022/7/18 20:02,29.6,44.5,,,,,
2022/7/18 20:07,29.6,44.1,,,,,
2022/7/18 20:12,29.6,44.2,,,,,
2022/7/18 20:17,29.5,44.1,,,,,
2022/7/18 20:22,29.7,44.2,,,,,
2022/7/18 20:27,29.5,43.9,,,,,
2022/7/18 20:32,29.5,44.5,,,,,
2022/7/18 20:37,29.3,44.9,,,,,
2022/7/18 20:42,29.3,45.2,,,,,
2022/7/18 20:47,29.3,45.2,,,,,
2022/7/18 20:52,29.3,45.2,,,,,
2022/7/18 20:57,29.3,45.2,,,,,
2022/7/18 21:02,29.4,45.2,,,,,
2022/7/18 21:07,29.4,45.5,,,,,
2022/7/18 21:12,29.3,45.3,,,,,
2022/7/18 21:17,29.4,44.4,,,,,
2022/7/18 21:22,29.4,44.4,,,,,
2022/7/18 21:27,29.4,44.5,,,,,
2022/7/18 21:32,29.5,44.4,,,,,
2022/7/18 21:37,29.5,44.5,,,,,
2022/7/18 21:42,29.3,44.5,,,,,
2022/7/18 21:47,29.4,44.4,,,,,
2022/7/18 21:52,29.3,44.4,,,,,
2022/7/18 21:57,29.2,44.5,,,,,
2022/7/18 22:02,29.3,44.6,,,,,
2022/7/18 22:07,29.3,44.6,,,,,
2022/7/18 22:12,29.3,44.6,,,,,
2022/7/18 22:17,29.2,44.6,,,,,
2022/7/18 22:22,29.2,44.8,,,,,
2022/7/18 22:27,29.2,44.8,,,,,
2022/7/18 22:32,29.3,45,,,,,
2022/7/18 22:37,29.3,45.2,,,,,
2022/7/18 22:42,29.2,45.2,,,,,
2022/7/18 22:47,29.2,45.2,,,,,
2022/7/18 22:52,29.3,45.3,,,,,
2022/7/18 22:57,29.2,45.4,,,,,
2022/7/18 23:02,29.3,45.4,,,,,
2022/7/18 23:07,29.2,45.4,,,,,
2022/7/18 23:12,29.2,45.4,,,,,
2022/7/18 23:17,29.3,45.4,,,,,
2022/7/18 23:22,29.3,45.4,,,,,
2022/7/18 23:27,29.2,45.5,,,,,
2022/7/18 23:32,29.2,45.3,,,,,
2022/7/18 23:37,29.2,45.2,,,,,
2022/7/18 23:42,29.3,45.4,,,,,
2022/7/18 23:47,29.2,45.4,,,,,
2022/7/18 23:52,29.3,45.3,,,,,
2022/7/18 23:57,29.2,45.2,,,,,
2022/7/19 0:02,29.2,45.3,,,,,
2022/7/19 0:07,29.2,45.3,,,,,
2022/7/19 0:12,29.2,45.4,,,,,
2022/7/19 0:17,29.2,45.5,,,,,
2022/7/19 0:22,29.2,45.5,,,,,
2022/7/19 0:27,29.3,45.7,,,,,
2022/7/19 0:32,29.2,45.6,,,,,
2022/7/19 0:37,29.2,45.6,,,,,
2022/7/19 0:42,29.1,45.5,,,,,
2022/7/19 0:47,29.1,45.8,,,,,
2022/7/19 0:52,29.2,45.6,,,,,
2022/7/19 0:57,29.1,45.7,,,,,
2022/7/19 1:02,29.3,45.9,,,,,
2022/7/19 1:07,29.2,46,,,,,
2022/7/19 1:12,29.3,46,,,,,
2022/7/19 1:17,29.1,45.7,,,,,
2022/7/19 1:22,29.1,46.3,,,,,
2022/7/19 1:27,29.1,46.3,,,,,
2022/7/19 1:32,29.2,46.5,,,,,
2022/7/19 1:37,29.1,46.4,,,,,
2022/7/19 1:42,29.2,46.4,,,,,
2022/7/19 1:47,29.2,46.5,,,,,
2022/7/19 1:52,29.2,46.3,,,,,
2022/7/19 1:57,29.1,46.5,,,,,
2022/7/19 2:02,29.1,46.6,,,,,
2022/7/19 2:07,28.9,46.7,,,,,
2022/7/19 2:12,29.1,46.8,,,,,
2022/7/19 2:17,29,46.9,,,,,
2022/7/19 2:22,29,46.9,,,,,
2022/7/19 2:27,29,47.1,,,,,
2022/7/19 2:32,28.9,47.2,,,,,
2022/7/19 2:37,29,47.4,,,,,
2022/7/19 2:42,29,47.5,,,,,
2022/7/19 2:47,28.9,47.6,,,,,
2022/7/19 2:52,28.9,47.8,,,,,
2022/7/19 2:57,28.9,47.9,,,,,
2022/7/19 3:02,29,47.8,,,,,
2022/7/19 3:07,29,47.9,,,,,
2022/7/19 3:12,29,47.9,,,,,
2022/7/19 3:17,29,48.1,,,,,
2022/7/19 3:22,29,48.4,,,,,
2022/7/19 3:27,29,48.3,,,,,
2022/7/19 3:32,28.9,48.2,,,,,
2022/7/19 3:37,29,48.3,,,,,
2022/7/19 3:42,28.9,48.2,,,,,
2022/7/19 3:47,28.9,48.3,,,,,
2022/7/19 3:52,28.9,48.5,,,,,
2022/7/19 3:57,28.8,48.8,,,,,
2022/7/19 4:02,28.9,48.8,,,,,
2022/7/19 4:07,28.9,48.8,,,,,
2022/7/19 4:12,28.9,48.9,,,,,
2022/7/19 4:17,28.8,49,,,,,
2022/7/19 4:22,28.8,49.1,,,,,
2022/7/19 4:27,28.9,49,,,,,
2022/7/19 4:32,28.9,49.2,,,,,
2022/7/19 4:37,28.8,49.3,,,,,
2022/7/19 4:42,28.9,49.4,,,,,
2022/7/19 4:47,28.9,49.5,,,,,
2022/7/19 4:52,28.9,49.4,,,,,
2022/7/19 4:57,28.9,49.5,,,,,
2022/7/19 5:02,28.9,49.5,,,,,
2022/7/19 5:07,28.8,49.4,,,,,
2022/7/19 5:12,28.9,49.5,,,,,
2022/7/19 5:17,28.8,49.5,,,,,
2022/7/19 5:22,28.9,49.6,,,,,
2022/7/19 5:27,28.8,49.6,,,,,
2022/7/19 5:32,28.9,49.6,,,,,
2022/7/19 5:37,28.9,49.6,,,,,
2022/7/19 5:42,28.8,49.8,,,,,
2022/7/19 5:47,28.8,49.6,,,,,
2022/7/19 5:52,28.8,49.6,,,,,
2022/7/19 5:57,28.7,49.6,,,,,
2022/7/19 6:02,28.8,50,,,,,
2022/7/19 6:07,28.8,49.7,,,,,
2022/7/19 6:12,28.9,49.8,,,,,
2022/7/19 6:17,28.8,49.9,,,,,
2022/7/19 6:22,28.8,50.2,,,,,
2022/7/19 6:27,28.7,49.9,,,,,
2022/7/19 6:32,28.8,49.8,,,,,
2022/7/19 6:37,28.9,49.9,,,,,
2022/7/19 6:42,28.8,49.9,,,,,
2022/7/19 6:47,28.9,49.9,,,,,
2022/7/19 6:52,28.8,49.7,,,,,
2022/7/19 6:57,28.8,49.9,,,,,
2022/7/19 7:02,28.8,49.9,,,,,
2022/7/19 7:07,28.8,49.7,,,,,
2022/7/19 7:12,28.8,49.7,,,,,
2022/7/19 7:17,28.9,49.6,,,,,
2022/7/19 7:22,28.9,49.4,,,,,
2022/7/19 7:27,28.9,49.6,,,,,
2022/7/19 7:32,29,49.3,,,,,
2022/7/19 7:37,29,49.2,,,,,
2022/7/19 7:42,29,49.3,,,,,
2022/7/19 7:47,29,49.1,,,,,
2022/7/19 7:52,29.1,48.9,,,,,
2022/7/19 7:57,29,48.9,,,,,
2022/7/19 8:02,29,48.8,,,,,
2022/7/19 8:07,28.9,48.6,,,,,
2022/7/19 8:12,29,48.5,,,,,
2022/7/19 8:17,29,48.3,,,,,
2022/7/19 8:22,29,48.1,,,,,
2022/7/19 8:27,28.9,48.1,,,,,
2022/7/19 8:32,29,48.1,,,,,
2022/7/19 8:37,29.2,48,,,,,
2022/7/19 8:42,29.2,47.7,,,,,
2022/7/19 8:47,29.1,47.7,,,,,
2022/7/19 8:52,29.1,47.4,,,,,
2022/7/19 8:57,29.2,47.3,,,,,
2022/7/19 9:02,29.2,47.3,,,,,
2022/7/19 9:07,29.3,47,,,,,
2022/7/19 9:12,29.2,46.8,,,,,
2022/7/19 9:17,29.3,46.7,,,,,
2022/7/19 9:22,29.3,46.8,,,,,
2022/7/19 9:27,29.2,46.7,,,,,
2022/7/19 9:32,29.3,46.6,,,,,
2022/7/19 9:37,29.3,46.5,,,,,
2022/7/19 9:42,29.4,46.4,,,,,
2022/7/19 9:47,29.3,46,,,,,
2022/7/19 9:52,29.4,46,,,,,
2022/7/19 9:57,29.4,46,,,,,
2022/7/19 10:02,29.5,46.1,,,,,
2022/7/19 10:07,29.4,45.7,,,,,
2022/7/19 10:12,29.5,46,,,,,
2022/7/19 10:17,29.5,45.9,,,,,
2022/7/19 10:22,29.5,46,,,,,
2022/7/19 10:27,29.5,45.7,,,,,
2022/7/19 10:32,29.5,45.8,,,,,
2022/7/19 10:37,29.5,45.7,,,,,
2022/7/19 10:42,29.6,45.6,,,,,
2022/7/19 10:47,29.7,45.8,,,,,
2022/7/19 10:52,29.6,45.6,,,,,
2022/7/19 10:57,29.6,45.9,,,,,
2022/7/19 11:02,29.6,46.4,,,,,
2022/7/19 11:07,29.6,46.2,,,,,
2022/7/19 11:12,29.7,46,,,,,
2022/7/19 11:17,29.7,46.4,,,,,
2022/7/19 11:22,29.7,46.7,,,,,
2022/7/19 11:27,29.7,46.6,,,,,
2022/7/19 11:32,29.7,46.8,,,,,
2022/7/19 11:37,29.7,46.5,,,,,
2022/7/19 11:42,29.7,47.4,,,,,
2022/7/19 11:47,29.6,47.3,,,,,
2022/7/19 11:52,29.8,47.6,,,,,
2022/7/19 11:57,29.7,47.7,,,,,
2022/7/19 12:02,29.7,48,,,,,
2022/7/19 12:07,29.5,47.3,,,,,
2022/7/19 12:12,29.6,47.1,,,,,
2022/7/19 12:17,29.4,46.5,,,,,
2022/7/19 12:22,29.4,46.5,,,,,
2022/7/19 12:27,29.4,46.5,,,,,
2022/7/19 12:32,29.3,46.3,,,,,
2022/7/19 12:37,29.4,46.2,,,,,
2022/7/19 12:42,29.4,46.2,,,,,
2022/7/19 12:47,29.3,46,,,,,
2022/7/19 12:52,29.4,46.1,,,,,
2022/7/19 12:57,29.4,46,,,,,
2022/7/19 13:02,29.4,45.8,,,,,
2022/7/19 13:07,29.4,45.6,,,,,
2022/7/19 13:12,29.3,45.5,,,,,
2022/7/19 13:17,29.4,45.4,,,,,
2022/7/19 13:22,29.3,45.4,,,,,
2022/7/19 13:27,29.4,45.1,,,,,
2022/7/19 13:32,29.3,44.9,,,,,
2022/7/19 13:37,29.3,45,,,,,
2022/7/19 13:42,29.3,44.5,,,,,
2022/7/19 13:47,29.2,44.5,,,,,
2022/7/19 13:52,29.2,44.4,,,,,
2022/7/19 13:57,29.2,44.5,,,,,
2022/7/19 14:02,29.2,44.3,,,,,
2022/7/19 14:07,29.2,44.5,,,,,
2022/7/19 14:12,29.1,44.5,,,,,
2022/7/19 14:17,29,44.7,,,,,
2022/7/19 14:22,29,45.4,,,,,
2022/7/19 14:27,29,45.2,,,,,
2022/7/19 14:32,29.2,45.3,,,,,
2022/7/19 14:37,29.1,45.4,,,,,
2022/7/19 14:42,29.2,45.6,,,,,
2022/7/19 14:47,29.1,45.3,,,,,
2022/7/19 14:52,29.1,45.4,,,,,
2022/7/19 14:57,29.1,45.4,,,,,
2022/7/19 15:02,29.1,45.3,,,,,
2022/7/19 15:07,29,45.4,,,,,
2022/7/19 15:12,29,45.6,,,,,
2022/7/19 15:17,29.1,45.3,,,,,
2022/7/19 15:22,29,45.4,,,,,
2022/7/19 15:27,29.1,45.3,,,,,
2022/7/19 15:32,29.1,45.3,,,,,
2022/7/19 15:37,29,45.4,,,,,
2022/7/19 15:42,29.1,45.4,,,,,
2022/7/19 15:47,29.1,45.3,,,,,
2022/7/19 15:52,29.2,45.2,,,,,
2022/7/19 15:57,29.2,45.3,,,,,
2022/7/19 16:02,29.1,45.3,,,,,
2022/7/19 16:07,29.2,45.2,,,,,
2022/7/19 16:12,29.2,45,,,,,
2022/7/19 16:17,29.2,44.9,,,,,
2022/7/19 16:22,29.1,44.8,,,,,
2022/7/19 16:27,29.1,44.9,,,,,
2022/7/19 16:32,29.2,44.8,,,,,
2022/7/19 16:37,29.1,44.6,,,,,
2022/7/19 16:42,29.2,44.5,,,,,
2022/7/19 16:47,29,44.5,,,,,
2022/7/19 16:52,29.1,44.4,,,,,
2022/7/19 16:57,29.2,44.5,,,,,
2022/7/19 17:02,29.1,44.5,,,,,
2022/7/19 17:07,29.2,44.4,,,,,
2022/7/19 17:12,29.1,44.6,,,,,
2022/7/19 17:17,29.1,44.4,,,,,
2022/7/19 17:22,29.1,44.4,,,,,
2022/7/19 17:27,29.1,44.4,,,,,
2022/7/19 17:32,29,44.5,,,,,
2022/7/19 17:37,29.1,44.4,,,,,
2022/7/19 17:42,29.1,44.4,,,,,
2022/7/19 17:47,29.2,44.7,,,,,
2022/7/19 17:52,29.2,45.3,,,,,
2022/7/19 17:57,29.2,45.7,,,,,
2022/7/19 18:02,29.2,46.2,,,,,
2022/7/19 18:07,29.3,47.7,,,,,
2022/7/19 18:12,29.1,48.6,,,,,
2022/7/19 18:17,29.2,48.6,,,,,
2022/7/19 18:22,29.3,48.7,,,,,
2022/7/19 18:27,29.2,48.9,,,,,
2022/7/19 18:32,29.3,49,,,,,
2022/7/19 18:37,29.2,48.9,,,,,
2022/7/19 18:42,29.1,48.9,,,,,
2022/7/19 18:47,29.1,49,,,,,
2022/7/19 18:52,29.2,48.7,,,,,
2022/7/19 18:57,29.1,48.5,,,,,
2022/7/19 19:02,29.1,48.3,,,,,
2022/7/19 19:07,29.3,47.6,,,,,
2022/7/19 19:12,29.3,47.5,,,,,
2022/7/19 19:17,29.2,47.3,,,,,
2022/7/19 19:22,29.3,47.1,,,,,
2022/7/19 19:27,29.1,46.8,,,,,
2022/7/19 19:32,29.3,46.7,,,,,
2022/7/19 19:37,29.2,46.5,,,,,
2022/7/19 19:42,29.1,46.3,,,,,
2022/7/19 19:47,29.2,46.3,,,,,
2022/7/19 19:52,29.2,46.3,,,,,
2022/7/19 19:57,29.2,46.1,,,,,
2022/7/19 20:02,29.2,46.2,,,,,
2022/7/19 20:07,29.3,46.2,,,,,
2022/7/19 20:12,29.3,46.3,,,,,
2022/7/19 20:17,29.2,46.4,,,,,
2022/7/19 20:22,29.3,46.4,,,,,
2022/7/19 20:27,29.3,46.4,,,,,
2022/7/19 20:32,29.2,46.3,,,,,
2022/7/19 20:37,29.2,46.4,,,,,
2022/7/19 20:42,29.1,46.2,,,,,
2022/7/19 20:47,29.2,46.3,,,,,
2022/7/19 20:52,29.2,46.2,,,,,
2022/7/19 20:57,29.2,46.4,,,,,
2022/7/19 21:02,29.2,46.4,,,,,
2022/7/19 21:07,29.2,46.4,,,,,
2022/7/19 21:12,29.1,46.4,,,,,
2022/7/19 21:17,29.1,46.5,,,,,
2022/7/19 21:22,29.2,46.5,,,,,
2022/7/19 21:27,29.1,46.6,,,,,
2022/7/19 21:32,29.1,46.6,,,,,
2022/7/19 21:37,29.1,46.3,,,,,
2022/7/19 21:42,29.2,46.2,,,,,
2022/7/19 21:47,29.1,46.3,,,,,
2022/7/19 21:52,29.2,46.4,,,,,
2022/7/19 21:57,29.1,46.4,,,,,
2022/7/19 22:02,29.1,46.3,,,,,
2022/7/19 22:07,29.1,46.3,,,,,
2022/7/19 22:12,29.2,46.4,,,,,
2022/7/19 22:17,29.1,46.3,,,,,
2022/7/19 22:22,29.1,46.3,,,,,
2022/7/19 22:27,29.1,46.3,,,,,
2022/7/19 22:32,29,46.3,,,,,
2022/7/19 22:37,29.1,46.4,,,,,
2022/7/19 22:42,29.1,46.4,,,,,
2022/7/19 22:47,29,46.6,,,,,
2022/7/19 22:52,29,46.5,,,,,
2022/7/19 22:57,29,46.5,,,,,
2022/7/19 23:02,28.9,46.6,,,,,
2022/7/19 23:07,28.6,47,,,,,
2022/7/20 9:42,28.5,50.6,,,,,
2022/7/20 9:47,28.5,49.8,,,,,
2022/7/20 9:52,28.4,50.1,,,,,
2022/7/20 9:57,28.5,50.3,,,,,
2022/7/20 10:02,28.5,50.4,,,,,
2022/7/20 10:07,28.6,50.8,,,,,
2022/7/20 10:12,28.4,51.3,,,,,
2022/7/20 10:17,28.4,50.6,,,,,
2022/7/20 10:22,28.5,51.2,,,,,
2022/7/20 10:27,28.6,52.2,,,,,
2022/7/20 10:32,28.6,52.6,,,,,
2022/7/20 10:37,28.5,53.6,,,,,
2022/7/20 10:42,28.6,53.2,,,,,
2022/7/20 10:47,28.8,54.8,,,,,
2022/7/20 10:52,28.8,56.7,,,,,
2022/7/20 10:57,28.8,57.4,,,,,
2022/7/20 11:02,28.8,58.1,,,,,
2022/7/20 11:07,28.7,58.2,,,,,
2022/7/20 11:12,28.8,59.8,,,,,
2022/7/20 11:17,28.7,57.8,,,,,
2022/7/20 11:22,28.7,57.4,,,,,
2022/7/20 11:27,28.8,57.1,,,,,
2022/7/20 11:32,28.8,57.1,,,,,
2022/7/20 11:37,28.8,57.1,,,,,
2022/7/20 11:42,28.9,57.8,,,,,
2022/7/20 11:47,27.8,54.1,,,,,
2022/7/20 11:52,28.2,57.7,,,,,
2022/7/20 11:57,28.6,57,,,,,
2022/7/20 12:02,28.7,57.4,,,,,
2022/7/20 12:07,28.5,56.8,,,,,
2022/7/20 12:12,28.5,59.8,,,,,
2022/7/20 12:17,28.7,58.9,,,,,
2022/7/20 12:22,28.8,58.1,,,,,
2022/7/20 12:27,28.9,58.6,,,,,
2022/7/20 12:32,28.8,60.7,,,,,
2022/7/20 12:37,28.5,53.8,,,,,
2022/7/20 12:42,27.1,58.1,,,,,
2022/7/20 12:47,28,56.8,,,,,
2022/7/20 12:52,28.5,57,,,,,
2022/7/20 12:57,28.6,56.4,,,,,
2022/7/20 13:02,27.6,54.9,,,,,
2022/7/20 13:07,28.1,55.8,,,,,
2022/7/20 13:12,28.4,56.6,,,,,
2022/7/20 13:17,28.3,56.3,,,,,
2022/7/20 13:22,28.5,56.2,,,,,
2022/7/20 13:27,28.7,56.2,,,,,
2022/7/20 13:32,28.7,55.6,,,,,
2022/7/20 13:37,28.1,57.4,,,,,
2022/7/20 13:42,28.3,56.4,,,,,
2022/7/20 13:47,28.7,55.9,,,,,
2022/7/20 13:52,28.9,55.6,,,,,
2022/7/20 13:57,28.9,56.8,,,,,
2022/7/20 14:02,28.9,57.1,,,,,
2022/7/20 14:07,28.9,57.8,,,,,
2022/7/20 14:12,29,57.2,,,,,
2022/7/20 14:17,28.9,57.5,,,,,
2022/7/20 14:22,28.9,58.1,,,,,
2022/7/20 14:27,29,57.8,,,,,
2022/7/20 14:32,29,57.8,,,,,
2022/7/20 14:37,29,57.9,,,,,
2022/7/20 14:42,28.9,58.7,,,,,
2022/7/20 14:47,28.8,60.4,,,,,
2022/7/20 14:52,28.8,58,,,,,
2022/7/20 14:57,28.9,57.3,,,,,
2022/7/20 15:02,29.1,57.3,,,,,
2022/7/20 15:07,28.9,56.9,,,,,
2022/7/20 15:12,29,56.8,,,,,
2022/7/20 15:17,29,57.6,,,,,
2022/7/20 15:22,29,57.8,,,,,
2022/7/20 15:27,29.1,59,,,,,
2022/7/20 15:32,29.1,59.9,,,,,
2022/7/20 15:37,29.3,61,,,,,
2022/7/20 15:42,29.2,61.5,,,,,
2022/7/20 15:47,29.2,62,,,,,
2022/7/20 15:52,29.2,62.4,,,,,
2022/7/20 15:57,29.2,62.3,,,,,
2022/7/20 16:02,29.2,62.6,,,,,
2022/7/20 16:07,29.3,62.8,,,,,
2022/7/20 16:12,29.2,63.3,,,,,
2022/7/20 16:17,29.2,62.9,,,,,
2022/7/20 16:22,29.3,62.6,,,,,
2022/7/20 16:27,29.3,63.1,,,,,
2022/7/20 16:32,29.2,63.2,,,,,
2022/7/20 16:37,29.4,63.9,,,,,
2022/7/20 16:42,29.3,63.9,,,,,
2022/7/20 16:47,29.2,63.4,,,,,
2022/7/20 16:52,29.3,63.4,,,,,
2022/7/20 16:57,29.3,63.8,,,,,
2022/7/20 17:02,29.4,63.6,,,,,
2022/7/20 17:07,29.3,63.3,,,,,
2022/7/20 17:12,29.3,63.3,,,,,
2022/7/20 17:17,29.2,63.4,,,,,
2022/7/20 17:22,29.4,63.2,,,,,
2022/7/20 17:27,29.3,62.7,,,,,
2022/7/20 17:32,29.3,62.8,,,,,
2022/7/20 17:37,29.3,62.5,,,,,
2022/7/20 17:42,29.2,62.2,,,,,
2022/7/20 17:47,29.2,62,,,,,
2022/7/20 17:52,29.2,61.5,,,,,
2022/7/20 17:57,29.2,61.6,,,,,
2022/7/20 18:02,29.3,61.2,,,,,
2022/7/20 18:07,29.2,61.3,,,,,
2022/7/20 18:12,29.2,61.4,,,,,
2022/7/20 18:17,29.2,61,,,,,
2022/7/20 18:22,29.2,60.8,,,,,
2022/7/20 18:27,29.2,60.8,,,,,
2022/7/20 18:32,29.2,60.8,,,,,
2022/7/20 18:37,29.1,60.7,,,,,
2022/7/20 18:42,29.1,60.6,,,,,
2022/7/20 18:47,29.2,60.6,,,,,
2022/7/20 18:52,29.1,60.5,,,,,
2022/7/20 18:57,29.1,60.4,,,,,
2022/7/20 19:02,29.1,60.7,,,,,
2022/7/20 19:07,29.1,60.9,,,,,
2022/7/20 19:12,29.2,60.9,,,,,
2022/7/20 19:17,29.3,61.1,,,,,
2022/7/20 19:22,29.1,61.1,,,,,
2022/7/20 19:27,29.1,61.2,,,,,
2022/7/20 19:32,29.2,61.2,,,,,
2022/7/20 19:37,29.1,61.4,,,,,
2022/7/20 19:42,29.2,61.4,,,,,
2022/7/20 19:47,29.2,61.5,,,,,
2022/7/20 19:52,29.1,61.4,,,,,
2022/7/20 19:57,29.1,61.2,,,,,
2022/7/20 20:02,29.2,61.3,,,,,
2022/7/20 20:07,29.1,61.3,,,,,
2022/7/20 20:12,29.1,60.6,,,,,
2022/7/20 20:17,29.1,60.1,,,,,
2022/7/20 20:22,29,59.9,,,,,
2022/7/20 20:27,29.2,59.7,,,,,
2022/7/20 20:32,29.1,59.5,,,,,
2022/7/20 20:37,29.1,59.2,,,,,
2022/7/20 20:42,29.1,58.8,,,,,
2022/7/20 20:47,29.1,58.5,,,,,
2022/7/20 20:52,29,58.3,,,,,
2022/7/20 20:57,29.1,58.1,,,,,
2022/7/20 21:02,29.1,58.1,,,,,
2022/7/20 21:07,29.1,58.2,,,,,
2022/7/20 21:12,29,58.3,,,,,
2022/7/20 21:17,29,58.3,,,,,
2022/7/20 21:22,29,58,,,,,
2022/7/20 21:27,29,57.3,,,,,
2022/7/20 21:32,28.9,56.8,,,,,
2022/7/20 21:37,29,56.4,,,,,
2022/7/20 21:42,29,55.8,,,,,
2022/7/20 21:47,28.8,54.9,,,,,
2022/7/20 21:52,29,54.4,,,,,
2022/7/20 21:57,29,55.2,,,,,
2022/7/20 22:02,28.9,56,,,,,
2022/7/20 22:07,28.9,54.8,,,,,
2022/7/20 22:12,28.9,54.4,,,,,
2022/7/20 22:17,28.9,54.3,,,,,
2022/7/20 22:22,28.9,55.1,,,,,
2022/7/20 22:27,28.8,55,,,,,
2022/7/20 22:32,28.9,54.9,,,,,
2022/7/20 22:37,29,55,,,,,
2022/7/20 22:42,28.8,55,,,,,
2022/7/20 22:47,28.9,55,,,,,
2022/7/20 22:52,28.8,55.5,,,,,
2022/7/20 22:57,28.9,54.4,,,,,
2022/7/20 23:02,28.8,53.8,,,,,
2022/7/20 23:07,28.8,53.5,,,,,
2022/7/20 23:12,28.8,53.3,,,,,
2022/7/20 23:17,28.8,52.9,,,,,
2022/7/20 23:22,28.9,52.3,,,,,
2022/7/20 23:27,28.8,52.2,,,,,
2022/7/20 23:32,28.8,52.5,,,,,
2022/7/20 23:37,28.9,52.6,,,,,
2022/7/20 23:42,28.9,52.6,,,,,
2022/7/20 23:47,28.9,52.7,,,,,
2022/7/20 23:52,28.9,52.5,,,,,
2022/7/20 23:57,29,52.5,,,,,
2022/7/21 0:02,28.9,52.3,,,,,
2022/7/21 0:07,28.9,52,,,,,
2022/7/21 0:12,28.9,52,,,,,
2022/7/21 0:17,28.9,52.4,,,,,
2022/7/21 0:22,28.8,52,,,,,
2022/7/21 0:27,28.8,51.9,,,,,
2022/7/21 0:32,28.9,51.8,,,,,
2022/7/21 0:37,29,51.8,,,,,
2022/7/21 0:42,28.9,51.5,,,,,
2022/7/21 0:47,28.9,51.3,,,,,
2022/7/21 0:52,28.9,50.9,,,,,
2022/7/21 0:57,28.9,50.8,,,,,
2022/7/21 1:02,28.8,50.7,,,,,
2022/7/21 1:07,28.8,50.6,,,,,
2022/7/21 1:12,28.8,50.6,,,,,
2022/7/21 1:17,28.9,50.5,,,,,
2022/7/21 1:22,28.8,50.3,,,,,
2022/7/21 1:27,28.8,50.5,,,,,
2022/7/21 1:32,28.9,50.3,,,,,
2022/7/21 1:37,28.9,50.2,,,,,
2022/7/21 1:42,28.8,50.5,,,,,
2022/7/21 1:47,28.9,50.5,,,,,
2022/7/21 1:52,28.8,50.5,,,,,
2022/7/21 1:57,28.9,50.4,,,,,
2022/7/21 2:02,28.8,50.2,,,,,
2022/7/21 2:07,28.7,50.4,,,,,
2022/7/21 2:12,28.7,50.4,,,,,
2022/7/21 2:17,28.7,49.9,,,,,
2022/7/21 2:22,28.8,49.6,,,,,
2022/7/21 2:27,28.8,49.5,,,,,
2022/7/21 2:32,28.7,49.5,,,,,
2022/7/21 2:37,28.7,49.7,,,,,
2022/7/21 2:42,28.8,49.4,,,,,
2022/7/21 2:47,28.8,49.6,,,,,
2022/7/21 2:52,28.7,49.9,,,,,
2022/7/21 2:57,28.7,49.5,,,,,
2022/7/21 3:02,28.8,50,,,,,
2022/7/21 3:07,28.8,50.8,,,,,
2022/7/21 3:12,28.9,51.4,,,,,
2022/7/21 3:17,28.7,52.1,,,,,
2022/7/21 3:22,28.8,52.6,,,,,
2022/7/21 3:27,28.7,53.1,,,,,
2022/7/21 3:32,28.8,53.6,,,,,
2022/7/21 3:37,28.8,54.2,,,,,
2022/7/21 3:42,28.9,54.4,,,,,
2022/7/21 3:47,28.8,54.5,,,,,
2022/7/21 3:52,28.8,54.3,,,,,
2022/7/21 3:57,28.8,54.3,,,,,
2022/7/21 4:02,28.7,54.2,,,,,
2022/7/21 4:07,28.7,54.2,,,,,
2022/7/21 4:12,28.8,54.2,,,,,
2022/7/21 4:17,28.7,54.6,,,,,
2022/7/21 4:22,28.6,53.7,,,,,
2022/7/21 4:27,28.6,53.2,,,,,
2022/7/21 4:32,28.7,53.1,,,,,
2022/7/21 4:37,28.7,53,,,,,
2022/7/21 4:42,28.7,52.9,,,,,
2022/7/21 4:47,28.7,53.1,,,,,
2022/7/21 4:52,28.7,52.9,,,,,
2022/7/21 4:57,28.8,52.9,,,,,
2022/7/21 5:02,28.7,52.8,,,,,
2022/7/21 5:07,28.6,52.4,,,,,
2022/7/21 5:12,28.7,52.4,,,,,
2022/7/21 5:17,28.7,52.4,,,,,
2022/7/21 5:22,28.7,52.2,,,,,
2022/7/21 5:27,28.7,52.3,,,,,
2022/7/21 5:32,28.7,52.2,,,,,
2022/7/21 5:37,28.8,51.9,,,,,
2022/7/21 5:42,28.7,52.1,,,,,
2022/7/21 5:47,28.7,52.1,,,,,
2022/7/21 5:52,28.6,52.3,,,,,
2022/7/21 5:57,28.6,52.2,,,,,
2022/7/21 6:02,28.6,52.1,,,,,
2022/7/21 6:07,28.7,51.9,,,,,
2022/7/21 6:12,28.7,51.9,,,,,
2022/7/21 6:17,28.7,51.7,,,,,
2022/7/21 6:22,28.8,51.8,,,,,
2022/7/21 6:27,28.8,51.7,,,,,
2022/7/21 6:32,28.7,51.8,,,,,
2022/7/21 6:37,28.8,51.6,,,,,
2022/7/21 6:42,28.8,51.5,,,,,
2022/7/21 6:47,28.8,51.7,,,,,
2022/7/21 6:52,28.8,51.8,,,,,
2022/7/21 6:57,28.8,52,,,,,
2022/7/21 7:02,28.9,52.1,,,,,
2022/7/21 7:07,28.9,52,,,,,
2022/7/21 7:12,28.9,52.3,,,,,
2022/7/21 7:17,28.9,52.8,,,,,
2022/7/21 7:22,28.9,53.3,,,,,
2022/7/21 7:27,29,53.7,,,,,
2022/7/21 7:32,29,54.3,,,,,
